"Date","Type","JDay","Coef","VIP","MetricMean","MetricStdev"
927,"Chill",-95,0.0320771180551134,0.554027171738541,2.61818181818182,2.3153053243411
928,"Chill",-94,-0.00429296722450466,0.544628980672447,2.74242424242424,2.38887594904981
929,"Chill",-93,-0.02979548335965,0.602628564800904,2.72878787878788,2.37306945838928
930,"Chill",-92,-0.0462013518647485,0.664929949730906,2.76212121212121,2.40383568837716
1001,"Chill",-91,-0.0578846737050242,0.727097023833073,2.89090909090909,2.40504209585627
1002,"Chill",-90,-0.0151066379288109,0.687830024992083,2.97424242424242,2.49240851402315
1003,"Chill",-89,0.0300170753645805,0.623019844657883,3.09090909090909,2.66387536593986
1004,"Chill",-88,0.0338747805621942,0.619308194776099,3.23181818181818,2.8442024054477
1005,"Chill",-87,0.0416346107027045,0.658968033375572,3.38484848484848,2.92198445974401
1006,"Chill",-86,0.0185578589188102,0.665779194247055,3.55,3.01582997273208
1007,"Chill",-85,0.00603028388808336,0.720802898026701,3.78484848484848,3.19830492762152
1008,"Chill",-84,0.00300895623892947,0.737610722611617,4.15757575757576,3.42963472685079
1009,"Chill",-83,0.0374242484807353,0.724874804559558,4.43484848484848,3.61306448233928
1010,"Chill",-82,0.0535774480560868,0.73939784449363,4.74393939393939,3.78429794791376
1011,"Chill",-81,0.0628074785940382,0.740111453423451,5.1530303030303,3.86661234672267
1012,"Chill",-80,0.0802602839739317,0.714198185493319,5.51969696969697,3.96860814215552
1013,"Chill",-79,0.0726279056920982,0.659871913736688,5.91818181818182,4.00265005365496
1014,"Chill",-78,0.0682653129651569,0.596791020263188,6.16363636363636,4.06246919671104
1015,"Chill",-77,0.0445265795987338,0.492705839614662,6.37121212121212,4.08658534276957
1016,"Chill",-76,0.0187305811624041,0.401590058761778,6.70454545454545,4.08148632320721
1017,"Chill",-75,-0.0181841833158612,0.355310930269303,6.93333333333333,4.06509116114101
1018,"Chill",-74,-0.0427587211958715,0.383621018808728,7.02878787878788,4.11535213234301
1019,"Chill",-73,-0.0545958757673149,0.419636303815247,7.03333333333333,4.05446760608021
1020,"Chill",-72,-0.0730134268299852,0.428417450840431,7.12575757575758,4.08774373916226
1021,"Chill",-71,-0.0775314692719013,0.44687103115662,7.2939393939394,4.0924792968977
1022,"Chill",-70,-0.0621149660134753,0.502965174508578,7.41060606060606,4.1806956243255
1023,"Chill",-69,-0.0441934463148971,0.568931422139615,7.53333333333333,4.32252937146261
1024,"Chill",-68,-0.0478980702041338,0.580817706760803,7.68030303030303,4.46751332973461
1025,"Chill",-67,-0.0573536165686593,0.576957172970541,8.01060606060606,4.51586956507251
1026,"Chill",-66,-0.0336884021012999,0.54579237606195,8.29393939393939,4.49361398572008
1027,"Chill",-65,-0.0214214080810903,0.52362353405745,8.38939393939394,4.30006634539248
1028,"Chill",-64,0.00230548162674233,0.571226125510613,8.53787878787879,4.32699341547409
1029,"Chill",-63,0.0311044875486178,0.580957432942959,8.78636363636364,4.39233070103483
1030,"Chill",-62,0.0493814717545775,0.513985572108885,9.06969696969697,4.41642335562443
1031,"Chill",-61,0.0631472593201362,0.522716197143549,9.51060606060606,4.36572534957179
1101,"Chill",-60,0.0451630125508005,0.445479437424273,9.93484848484848,4.26795759305963
1102,"Chill",-59,0.015515282610779,0.331999328288293,10.3712121212121,4.07023681788341
1103,"Chill",-58,-0.022084688750256,0.272699819876986,10.7318181818182,3.9029559125132
1104,"Chill",-57,-0.041445420456604,0.297431710012123,11.0045454545455,3.71658149488537
1105,"Chill",-56,-0.0458850385655961,0.260711572644268,11.2787878787879,3.57219447626943
1106,"Chill",-55,-0.0841151166455549,0.399882777115038,11.6,3.53970930341101
1107,"Chill",-54,-0.0923345466505723,0.447741689665779,12,3.74816572779465
1108,"Chill",-53,-0.0722405822363785,0.367405040015256,12.4878787878788,3.7564891481882
1109,"Chill",-52,-0.0298556898120817,0.205151827022531,12.8636363636364,3.76083204665522
1110,"Chill",-51,0.0091271359332135,0.0948084582165477,13.1121212121212,3.87608767402407
1111,"Chill",-50,0.0293524695443008,0.191218639734261,13.2621212121212,3.73101363124468
1112,"Chill",-49,0.0521027239633278,0.272322802860523,13.3681818181818,3.63456908724032
1113,"Chill",-48,0.0830108533891963,0.37784336427562,13.5166666666667,3.7421998689261
1114,"Chill",-47,0.0919094582913599,0.409094486687206,13.7969696969697,3.8647235547022
1115,"Chill",-46,0.0883272045397856,0.386514175123472,14.0924242424242,4.02908224769567
1116,"Chill",-45,0.0859502540433056,0.369807137058411,14.1378787878788,4.10662932891039
1117,"Chill",-44,0.0903641916882604,0.391097725021348,14.0863636363636,4.27809795890169
1118,"Chill",-43,0.065205526361202,0.285237150189125,14.0409090909091,4.47167941550703
1119,"Chill",-42,0.0279236871692457,0.22637767557962,13.9409090909091,4.58820649982081
1120,"Chill",-41,-0.0230094719845228,0.279155990280998,13.9530303030303,4.66323496912502
1121,"Chill",-40,-0.0714626037060515,0.469143019042755,14.2227272727273,4.55894531119526
1122,"Chill",-39,-0.0995838267518678,0.594985801678616,14.5151515151515,4.57285015983491
1123,"Chill",-38,-0.101702886865265,0.574334836536163,14.8151515151515,4.41733036830633
1124,"Chill",-37,-0.104305489772206,0.52466349992683,14.930303030303,4.3813318230511
1125,"Chill",-36,-0.0993642120229486,0.440040123442209,14.8333333333333,4.30241356431538
1126,"Chill",-35,-0.0572820238019182,0.252945647393168,14.6833333333333,4.18230357157101
1127,"Chill",-34,-0.0177796150677036,0.079987523608737,14.7515151515151,4.17990398564661
1128,"Chill",-33,0.050605284239104,0.287442293301346,14.8575757575758,4.15140567976564
1129,"Chill",-32,0.128108044773456,0.626088919209318,15.0287878787879,4.20271764432129
1130,"Chill",-31,0.171591012961843,0.776165883948584,15.2348484848485,4.5045708888271
1201,"Chill",-30,0.183354714666738,0.804800289857826,15.2939393939394,4.70494807583683
1202,"Chill",-29,0.193816790815075,0.853831338197939,15.1272727272727,4.67606494983166
1203,"Chill",-28,0.188204417314898,0.848224819801449,14.8030303030303,4.64869403801181
1204,"Chill",-27,0.178974608255228,0.817448457661172,14.4515151515151,4.60965346587001
1205,"Chill",-26,0.159331101163272,0.749446862243404,14.2712121212121,4.58254487311628
1206,"Chill",-25,0.128241808558171,0.635255704371871,14.2575757575758,4.5691881670752
1207,"Chill",-24,0.0696421679913358,0.444023525713476,14.3530303030303,4.57696601695311
1208,"Chill",-23,0.0159582540070944,0.373436946221993,14.4090909090909,4.80012314825451
1209,"Chill",-22,-0.022982119206831,0.411637512837828,14.4287878787879,4.90206915689252
1210,"Chill",-21,-0.0504396904519597,0.458237568399713,14.3227272727273,4.89713275611196
1211,"Chill",-20,-0.0828086316577172,0.484388833140726,14.2151515151515,4.88555009292816
1212,"Chill",-19,-0.083577532841883,0.459700537903066,14.2439393939394,5.04412499776154
1213,"Chill",-18,-0.0787479475611541,0.453078654308432,14.3090909090909,5.19511984519233
1214,"Chill",-17,-0.0845509783807503,0.460927664231444,14.3848484848485,5.31783918053035
1215,"Chill",-16,-0.0971170656210839,0.480768458307606,14.4742424242424,5.50826377276483
1216,"Chill",-15,-0.0943604421647845,0.460864690995594,14.5469696969697,5.50623916555854
1217,"Chill",-14,-0.0615808375925197,0.381832697002866,14.569696969697,5.42325040496401
1218,"Chill",-13,-0.022260639729332,0.35349218602216,14.4393939393939,5.30240219334006
1219,"Chill",-12,0.00553523845362432,0.394360922195972,14.2090909090909,5.10583602980395
1220,"Chill",-11,0.00808136378755136,0.54591809817011,14.1272727272727,4.8794746651073
1221,"Chill",-10,-0.0100884492230455,0.762677988230703,14.0666666666667,4.81987837289828
1222,"Chill",-9,-0.0141905156732426,0.880774904113542,13.8181818181818,4.79663467029193
1223,"Chill",-8,-0.00521702577430001,1.04746459593488,13.6121212121212,4.90243418635891
1224,"Chill",-7,-0.0292659308965646,1.2320534864295,13.4121212121212,5.05865488651554
1225,"Chill",-6,-0.0316222951326871,1.25723494903301,13.2424242424242,5.34116015320914
1226,"Chill",-5,-0.000790233395449605,1.18613061877123,13.0651515151515,5.46560490692896
1227,"Chill",-4,0.0243585255690932,1.17174144457032,12.8984848484848,5.47410697960569
1228,"Chill",-3,0.0168584860680544,1.19299278760092,12.7,5.44164627825785
1229,"Chill",-2,0.00520212148326351,1.13252831902595,12.6818181818182,5.49271442479456
1230,"Chill",-1,-0.00615118339555199,1.07210496778114,12.7166666666667,5.67549643176084
1231,"Chill",0,-0.0213525573113352,1.02604294722844,12.6257575757576,5.76541197602595
101,"Chill",1,-0.0248163486851033,0.90552038631992,12.5060606060606,5.85112894662557
102,"Chill",2,-0.0126261264930138,0.817436529875086,12.6136363636364,5.86538596226562
103,"Chill",3,-0.0253280619013202,0.735394455073392,12.7090909090909,5.77215519531686
104,"Chill",4,-0.0110212421269604,0.558600779677014,12.7742424242424,5.74707345067211
105,"Chill",5,-0.00729417768923458,0.465253229018655,12.7424242424242,5.77112049916194
106,"Chill",6,-0.0299149309400025,0.438825740978551,12.7636363636364,5.81483917847455
107,"Chill",7,-0.0636100461352983,0.486392383110406,12.7621212121212,5.83114627588673
108,"Chill",8,-0.0807288898633766,0.540986211874233,12.7712121212121,5.8788128312127
109,"Chill",9,-0.089786505391125,0.586187149843433,12.85,6.02478480422713
110,"Chill",10,-0.0700790085141881,0.537949109670238,12.930303030303,6.15637305305791
111,"Chill",11,-0.0570002506485255,0.502952610469202,12.9454545454545,6.20112095564968
112,"Chill",12,-0.0455523778791535,0.527149767765879,13.0969696969697,6.28496086404048
113,"Chill",13,-0.0392358652400336,0.578227563846196,13.1212121212121,6.2246019413376
114,"Chill",14,-0.0415648069509758,0.648844571898165,13.119696969697,6.24311340260161
115,"Chill",15,-0.0592230585948287,0.776556384128655,13.0848484848485,6.24422112254822
116,"Chill",16,-0.0423524035963829,0.79408872110769,13.2393939393939,6.19390567244169
117,"Chill",17,-0.0400382706523794,0.843363884421601,13.4045454545455,6.05355991275492
118,"Chill",18,-0.0234694325708,0.786604605191853,13.4969696969697,5.71941561636875
119,"Chill",19,-0.0238358836722339,0.694177404745006,13.6257575757576,5.49341802461154
120,"Chill",20,-0.0156454948350738,0.58237975284785,13.5424242424242,5.26491016802456
121,"Chill",21,-0.0468576737163841,0.601788367880724,13.4560606060606,5.05788019122262
122,"Chill",22,-0.0530058087697333,0.62397386006307,13.5227272727273,4.88797676458262
123,"Chill",23,-0.0621076422470488,0.588327377950291,13.5469696969697,4.63473162813012
124,"Chill",24,-0.0820963936067062,0.539995714092503,13.6015151515152,4.5207988212856
125,"Chill",25,-0.0713279201392163,0.349331120496628,13.4560606060606,4.49137292810199
126,"Chill",26,-0.0671343393195127,0.313787586949075,13.3484848484848,4.56154829383606
127,"Chill",27,-0.0846038541117002,0.438734700027154,13.1454545454545,4.73320121319718
128,"Chill",28,-0.0842126489313058,0.482071914438478,13.0409090909091,4.91249739140237
129,"Chill",29,-0.0819889949681182,0.424536411261057,13.1090909090909,4.99600064172359
130,"Chill",30,-0.0571889677953457,0.328381921095609,13.1590909090909,5.07149128096055
131,"Chill",31,-0.0422123497388233,0.258656105010889,13.2742424242424,5.22349610116509
201,"Chill",32,-0.0193694737450644,0.205931436368393,13.4030303030303,5.18289575113999
202,"Chill",33,-0.0100810822248551,0.210151161544812,13.4515151515151,5.09511620864762
203,"Chill",34,0.0094845149736715,0.239100096668119,13.5242424242424,4.9758730586222
204,"Chill",35,0.0326472163815437,0.254662801694096,13.5409090909091,4.79723110243556
205,"Chill",36,0.0401249175892997,0.229518812602043,13.7272727272727,4.75639954185568
206,"Chill",37,0.0706310086509141,0.335827914431533,13.9121212121212,4.79934879864632
207,"Chill",38,0.0782120161670005,0.354017634845525,13.9575757575757,4.87132269003316
208,"Chill",39,0.0778281797868518,0.373458509322919,13.9242424242424,4.94163063288375
209,"Chill",40,0.0570864777875848,0.307124386224989,13.769696969697,5.15949471120294
210,"Chill",41,0.0296317596506738,0.303062118872024,13.6166666666667,5.1925817890246
211,"Chill",42,0.0125346783528069,0.387601824421786,13.5409090909091,5.18889374470886
212,"Chill",43,0.0119221837631295,0.463079813155388,13.4333333333333,5.36355453351348
213,"Chill",44,-0.0146794497332016,0.646553048500789,13.4045454545455,5.53060541912032
214,"Chill",45,-0.0453827187088198,0.824188320567218,13.3075757575758,5.47781609402991
215,"Chill",46,-0.0484611109714428,0.871244043085446,13.1939393939394,5.37318537480753
216,"Chill",47,-0.0416185689619603,0.87797624011476,13.0727272727273,5.18282638260521
217,"Chill",48,-0.0494784674905325,0.970341606468887,13.0484848484848,5.17608329331423
218,"Chill",49,-0.0658421015738267,0.96650213249857,13.1984848484848,5.13882065309028
219,"Chill",50,-0.0716249615159385,0.895692959816191,13.1757575757576,4.98499967767615
220,"Chill",51,-0.0705159321248729,0.851035299440217,13.0393939393939,4.86487439182192
221,"Chill",52,-0.0405869269515881,0.730324208252827,12.9575757575758,4.81658160671951
222,"Chill",53,-0.0325525656310725,0.637413245261116,12.9030303030303,4.63066106495518
223,"Chill",54,-0.0401137340626459,0.600470744911772,12.9181818181818,4.49602398626942
224,"Chill",55,-0.0237367990261022,0.505369871040358,12.95,4.31928621024558
225,"Chill",56,-0.00821759890713244,0.38384033356992,12.9378787878788,4.24780429645609
226,"Chill",57,-0.0312353178977963,0.405481150488867,12.9242424242424,4.20617168955559
227,"Chill",58,-0.0649553663320773,0.509293014760152,12.8787878787879,4.03235501979299
228,"Chill",59,-0.0707017808599047,0.486057036611144,12.9106060606061,3.80978942911988
301,"Chill",60,-0.0662221330101231,0.484994479997744,12.9060606060606,3.5650545378928
302,"Chill",61,-0.0338213269171656,0.319629285265386,13,3.4473609501561
303,"Chill",62,-0.0125207570715076,0.223465641425559,13.1030303030303,3.41008066440386
304,"Chill",63,-0.016419500283963,0.139324959780243,13.1651515151515,3.5028450472889
305,"Chill",64,-0.0212830618695346,0.231320984290127,13.0787878787879,3.4476643277584
306,"Chill",65,-0.0203227739588627,0.388249279127286,13.0166666666667,3.4734496810977
307,"Chill",66,0.00303418822575407,0.515829781718708,12.9939393939394,3.62420411795894
308,"Chill",67,0.0189516481862253,0.63503486775049,13.0151515151515,3.66805018319348
309,"Chill",68,0.031715920457659,0.751881153757698,13.1469696969697,3.77754038559532
310,"Chill",69,0.0256691359900285,0.826153335944747,13.2060606060606,3.83450420717264
311,"Chill",70,0.0259772113488263,1.00505118809193,13.1878787878788,3.71509026678215
312,"Chill",71,0.0385877132944603,1.20491295678845,13.0863636363636,3.62399379121148
313,"Chill",72,0.0343057272715892,1.30367717252084,12.9939393939394,3.54313727230559
314,"Chill",73,0.0527168657521459,1.47662356149268,13.130303030303,3.56958587458788
315,"Chill",74,0.0739808520703092,1.52265783716203,13.2606060606061,3.64553799022521
316,"Chill",75,0.0794426478207279,1.49429386281784,13.4106060606061,3.69170111757752
317,"Chill",76,0.0751900722281323,1.44030599606055,13.4727272727273,3.55130882477985
318,"Chill",77,0.0550443604207719,1.33705050801589,13.4333333333333,3.5848182889284
319,"Chill",78,0.0372030985745159,1.32131580936082,13.2757575757576,3.53740410607608
320,"Chill",79,0.0185113228800119,1.3228353198282,13.1439393939394,3.59601231520904
321,"Chill",80,0.0220191559782595,1.34913421847123,13.1106060606061,3.55786188496836
322,"Chill",81,0.0420794081963005,1.38803289000865,13.0393939393939,3.50212016974513
323,"Chill",82,0.0749005101656395,1.3792684736348,12.9590909090909,3.54260582484932
324,"Chill",83,0.0922649386172753,1.37153752778251,12.8651515151515,3.69355987555718
325,"Chill",84,0.0775113677268004,1.37120436320238,12.5954545454545,3.71424401845914
326,"Chill",85,0.0471776005684462,1.37703493244746,12.2909090909091,3.74127551203152
327,"Chill",86,0.0433005001837108,1.46060840509208,12.0484848484849,3.8929313274703
328,"Chill",87,0.0448849575505681,1.59095704675177,11.8121212121212,4.07218335938049
329,"Chill",88,0.0272678058109218,1.65108627580063,11.5666666666667,4.32333620414502
330,"Chill",89,0.0207201270126817,1.75711676865559,11.4984848484849,4.3363454392174
331,"Chill",90,0.0302974008375906,1.92910863931907,11.4318181818182,4.22326963897399
401,"Chill",91,0.0385416443087994,1.98983755314454,11.3833333333333,4.37703680934157
402,"Chill",92,0.0388850058280359,1.96083103544618,11.119696969697,4.33259670631196
403,"Chill",93,0.0247735805614072,1.96176610565626,11.0151515151515,4.33423475203466
404,"Chill",94,0.0351287572089269,1.97861282933762,11.0136363636364,4.3689241523577
405,"Chill",95,0.0644261779855171,1.98039764505605,10.9560606060606,4.41782264598859
406,"Chill",96,0.093089889005208,1.95745336264825,10.8636363636364,4.47252746118133
407,"Chill",97,0.133051133518243,1.96946471824963,10.7924242424242,4.35618559031077
408,"Chill",98,0.156151059761433,2.04748043944653,10.7893939393939,4.18357609151309
409,"Chill",99,0.200189419887051,2.14810033922153,10.8136363636364,4.02006540991387
410,"Chill",100,0.225879256211679,2.11577488445227,10.6621212121212,3.91298017246893
411,"Chill",101,0.235435068910374,1.93382157840667,10.3878787878788,3.89262186956004
412,"Chill",102,0.247354656115942,1.81704494075093,10.2106060606061,3.8079874056292
413,"Chill",103,0.232172192614857,1.69910317275778,10.1287878787879,3.80654517261891
414,"Chill",104,0.233996956537883,1.59845864502632,9.97575757575757,3.72533177568921
415,"Chill",105,0.187086146049404,1.33736069304349,9.74545454545455,3.71097568354778
416,"Chill",106,0.140035979920593,1.06857426525054,9.48030303030303,3.64106366777187
417,"Chill",107,0.0737668067883075,0.755839622094042,9.16212121212121,3.65718582670871
418,"Chill",108,0.0270709247568047,0.56304397811202,8.82878787878788,3.74263404754701
419,"Chill",109,0.00840525629444519,0.410925000609393,8.38787878787879,3.72115574071979
420,"Chill",110,-0.00556629997166443,0.399654765030011,7.93030303030303,3.73972390097032
421,"Chill",111,-0.00799254382023688,0.489958687426922,7.62878787878788,3.79120603739818
422,"Chill",112,0.0102452352746422,0.615530097242893,7.51060606060606,3.87535489852026
423,"Chill",113,0.0394622707768077,0.723718351720161,7.24242424242424,3.86922614466825
424,"Chill",114,0.083359539186586,0.872253236205242,7.03333333333333,3.90437479036255
425,"Chill",115,0.107629367623911,1.06934881309864,6.71212121212121,3.83729045781236
426,"Chill",116,0.119623964319765,1.15824365629959,6.35151515151515,3.84525097781812
427,"Chill",117,0.120880236682787,1.18082313765364,6.22272727272727,3.96010448231557
428,"Chill",118,0.134634075388965,1.22278549295459,6.13484848484849,3.96791628198755
429,"Chill",119,0.121881157122716,1.22017558094814,6.04090909090909,3.86226024618655
430,"Chill",120,0.0976165210799877,1.1575609007165,5.9560606060606,3.870522881763
501,"Chill",121,0.0596970604095249,1.05638021605951,5.86212121212121,3.77317711936197
502,"Chill",122,0.0277984110950255,0.973250324284862,5.7,3.59437623961349
503,"Chill",123,-0.00360146322877801,0.928115249345434,5.3469696969697,3.30863250802596
504,"Chill",124,-0.0410546722474806,0.905597145570231,5.01363636363637,3.15104311288462
505,"Chill",125,-0.101074267093361,0.928101808023941,4.66969696969697,3.03797539254171
506,"Chill",126,-0.143991580703635,0.976898457832958,4.42424242424242,2.92870251268491
507,"Chill",127,-0.149520679075971,0.927761751059816,4.16515151515152,2.91455052336264
508,"Chill",128,-0.154430391430163,0.864580454097259,3.88787878787879,2.74485175204102
509,"Chill",129,-0.133980035032521,0.75840449628091,3.70606060606061,2.67732206047592
510,"Chill",130,-0.0951453823314816,0.598048923945916,3.53181818181818,2.58232297198532
511,"Chill",131,-0.0684049462503239,0.521029086083629,3.41515151515152,2.57273335256386
512,"Chill",132,-0.0411738005518277,0.530235112149013,3.25454545454546,2.57531462398728
513,"Chill",133,0.0138949794767351,0.53552343014396,3.13636363636364,2.50504463717965
514,"Chill",134,0.0566091046410857,0.614111217884508,3.02878787878788,2.41589101420959
701,"Heat",-183,-0.104192416223639,0.916124724212591,309.220675573119,41.7779133872908
702,"Heat",-182,-0.119418803009676,0.997239680342503,310.44084425091,41.7940026491291
703,"Heat",-181,-0.126632187052277,1.04162760722849,311.343248447238,41.0549699402741
704,"Heat",-180,-0.0892902723197872,0.969782396642811,312.980826360148,40.1861497406413
705,"Heat",-179,-0.038150750544492,0.85439628041063,314.516704560623,39.0756399879414
706,"Heat",-178,-0.0357811571879912,0.80883180467432,315.80389507944,39.0258633664476
